worker_id,full_name,phone,email,city,locality,category,user_zone,worker_zone,available,weekly_gigs,rating,completed_jobs,acceptance_rate,cancellation_rate,response_minutes,price,budget,distance_km,successful_booking
617,Priya Kumar,+918986512766,worker617@kaushalkonnect.in,Ghaziabad,Indirapuram,Plumbing,Ghaziabad,Ghaziabad,1,4,5.0,501,0.99,0.09,10,625,1911,0.7,1
618,Anjali Agarwal,+917161412220,worker618@kaushalkonnect.in,Ghaziabad,Vaishali,Painting,Ghaziabad,Ghaziabad,0,9,5.0,142,0.77,0.03,10,586,2192,12.7,1
619,Meera Rawat,+916879799285,worker619@kaushalkonnect.in,Ghaziabad,Kaushambi,Carpentry,Ghaziabad,Ghaziabad,1,4,3.66,171,0.87,0.01,23,473,2537,6.4,1
620,Nisha Rawat,+918361890065,worker620@kaushalkonnect.in,Gurugram,Sector 14,Carpentry,Gurugram,Gurugram,1,1,4.36,603,0.94,0.01,19,703,4287,3.6,0
621,Isha Bansal,+918239654585,worker621@kaushalkonnect.in,Gurugram,Sector 56,Painting,Gurugram,Gurugram,1,5,4.66,649,0.94,0.04,56,581,3845,6.2,0
622,Aman Nair,+917881244033,worker622@kaushalkonnect.in,Gurugram,DLF Phase 3,Carpentry,Gurugram,Gurugram,0,6,4.51,59,0.91,0.1,61,876,3982,13.9,1
623,Suman Sheikh,+918511789597,worker623@kaushalkonnect.in,Faridabad,Sector 15,Electrical,Faridabad,Faridabad,0,2,4.06,20,0.99,0.13,107,653,1932,13.6,1
624,Ravi Rao,+916571038844,worker624@kaushalkonnect.in,Faridabad,Sector 21,Plumbing,Faridabad,Faridabad,1,8,4.32,171,0.83,0.09,56,573,2182,7.6,1
625,Neeraj Srivastava,+919669849915,worker625@kaushalkonnect.in,Delhi,Laxmi Nagar,Carpentry,East,East,0,14,4.58,69,0.99,0.09,10,785,4128,2.7,0
626,Raj Ansari,+919895507355,worker626@kaushalkonnect.in,Delhi,Preet Vihar,Painting,East,East,1,5,4.18,505,0.9,0.07,47,401,1386,13.8,1
627,Nisha Qureshi,+917782031731,worker627@kaushalkonnect.in,Delhi,Rohini,Appliance Repair,North,North,1,8,3.64,641,0.95,0.08,55,1077,3833,5.1,1
628,Arnav Rao,+918112688767,worker628@kaushalkonnect.in,Delhi,Pitampura,Carpentry,North,North,0,3,3.62,475,0.99,0.16,77,622,3977,2.8,1
629,Yogesh Tripathi,+916583858576,worker629@kaushalkonnect.in,Delhi,Dwarka,Appliance Repair,West,West,1,5,4.03,22,0.99,0.16,63,476,2061,13.0,1
630,Ashish Bisht,+919904538151,worker630@kaushalkonnect.in,Delhi,Janakpuri,Home Cleaning,West,West,0,9,4.18,236,0.81,0.05,41,334,1136,14.2,0
631,Amit Ansari,+918807602746,worker631@kaushalkonnect.in,Delhi,Saket,Carpentry,South,South,1,7,4.52,286,0.98,0.14,90,557,2131,8.9,0
632,Anjali Naidu,+916003060516,worker632@kaushalkonnect.in,Delhi,Malviya Nagar,Plumbing,South,South,1,10,3.94,423,0.91,0.06,62,727,1642,5.3,1
633,Anjali Reddy,+919521908572,worker633@kaushalkonnect.in,Delhi,Karol Bagh,Home Cleaning,Central,Central,1,4,4.67,59,0.84,0.1,38,420,1381,11.5,0
634,Pradeep Reddy,+917853204806,worker634@kaushalkonnect.in,Delhi,Rajouri Garden,Plumbing,West,West,0,8,4.07,184,0.7,0.07,23,716,2261,9.8,1
635,Ashish Ghosh,+918231206979,worker635@kaushalkonnect.in,Noida,Sector 62,Home Cleaning,Noida,Noida,1,13,3.64,296,0.99,0.1,107,331,812,12.6,1
636,Simran Roy,+917661767844,worker636@kaushalkonnect.in,Noida,Sector 18,Home Cleaning,Noida,Noida,0,6,4.86,301,0.87,0.09,83,434,1343,1.6,1
637,Gaurav Verma,+919618839672,worker637@kaushalkonnect.in,Noida,Sector 50,Home Cleaning,Noida,Noida,1,7,3.86,181,0.91,0.05,83,421,941,1.1,1
638,Priya Kapoor,+916526961197,worker638@kaushalkonnect.in,Noida,Sector 137,Plumbing,Noida,Noida,1,5,4.87,112,0.86,0.02,10,597,1193,3.9,0
639,Ayush Das,+919553650359,worker639@kaushalkonnect.in,Greater Noida,Knowledge Park,Home Cleaning,Greater Noida,Greater Noida,1,9,4.9,528,0.9,0.04,50,362,1180,8.9,1
640,Simran Reddy,+919922125461,worker640@kaushalkonnect.in,Greater Noida,Alpha 1,Electrical,Greater Noida,Greater Noida,0,3,5.0,80,0.99,0.09,40,490,2386,8.6,0
641,Sameer Singh,+919335670002,worker641@kaushalkonnect.in,Ghaziabad,Indirapuram,Painting,Ghaziabad,Ghaziabad,1,4,4.67,470,0.83,0.1,75,644,2652,12.8,1
642,Shreya Sheikh,+918418116532,worker642@kaushalkonnect.in,Ghaziabad,Vaishali,Painting,Ghaziabad,Ghaziabad,0,6,4.54,616,0.97,0.07,102,639,2346,7.4,1
643,Deepak Bansal,+917215311273,worker643@kaushalkonnect.in,Ghaziabad,Kaushambi,Electrical,Ghaziabad,Ghaziabad,1,5,4.54,140,0.95,0.05,98,439,2096,7.4,1
644,Sakshi Naidu,+916421808911,worker644@kaushalkonnect.in,Gurugram,Sector 14,Electrical,Gurugram,Gurugram,1,9,3.96,387,0.89,0.08,79,582,1893,1.2,1
645,Sakshi Shah,+917763946107,worker645@kaushalkonnect.in,Gurugram,Sector 56,Plumbing,Gurugram,Gurugram,0,8,3.97,80,0.8,0.1,103,583,1972,1.4,0
646,Suraj Rana,+916067209341,worker646@kaushalkonnect.in,Gurugram,DLF Phase 3,Plumbing,Gurugram,Gurugram,1,8,4.22,79,0.74,0.04,47,601,2175,1.8,0
647,Bhavna Chauhan,+918006923912,worker647@kaushalkonnect.in,Faridabad,Sector 15,Electrical,Faridabad,Faridabad,1,4,4.73,263,0.89,0.01,23,523,818,11.3,0
648,Sameer Kumar,+918477530105,worker648@kaushalkonnect.in,Faridabad,Sector 21,Plumbing,Faridabad,Faridabad,0,10,4.14,75,0.95,0.11,73,583,2055,5.0,0
649,Mohit Agarwal,+917184293512,worker649@kaushalkonnect.in,Delhi,Laxmi Nagar,Plumbing,East,East,0,10,4.25,523,0.83,0.08,58,451,1982,2.6,0
650,Neeraj Mishra,+919302880012,worker650@kaushalkonnect.in,Delhi,Preet Vihar,Plumbing,East,East,1,11,4.06,530,0.97,0.08,31,747,2223,8.1,1
651,Nisha Menon,+918723600356,worker651@kaushalkonnect.in,Delhi,Rohini,Home Cleaning,North,North,1,8,3.69,131,0.85,0.04,41,408,1597,7.9,1
652,Anmol Reddy,+916714604773,worker652@kaushalkonnect.in,Delhi,Pitampura,Plumbing,North,North,1,3,4.32,74,0.88,0.09,68,729,1486,3.2,0
653,Gaurav Das,+917627462412,worker653@kaushalkonnect.in,Delhi,Dwarka,Appliance Repair,West,West,1,9,4.67,153,0.86,0.01,51,1055,3030,10.6,1
654,Yash Das,+916155809279,worker654@kaushalkonnect.in,Delhi,Janakpuri,Carpentry,West,West,0,9,4.22,648,0.85,0.02,17,724,1106,6.4,1
655,Vivek Menon,+918296255041,worker655@kaushalkonnect.in,Delhi,Saket,Electrical,South,South,1,2,3.78,396,0.8,0.05,10,769,2905,14.2,0
656,Siddharth Pandey,+918380902919,worker656@kaushalkonnect.in,Delhi,Malviya Nagar,Home Cleaning,South,South,1,2,4.42,90,0.86,0.08,44,385,1224,13.5,1
657,Riya Naidu,+919207906168,worker657@kaushalkonnect.in,Delhi,Karol Bagh,Home Cleaning,Central,Central,0,1,4.27,9,0.92,0.02,37,483,1512,13.1,0
658,Bhavna Kumar,+916718806506,worker658@kaushalkonnect.in,Delhi,Rajouri Garden,Carpentry,West,West,0,5,4.46,51,0.91,0.07,10,502,2365,10.6,0
659,Neeraj Roy,+917886576797,worker659@kaushalkonnect.in,Noida,Sector 62,Appliance Repair,Noida,Noida,0,5,4.39,90,0.93,0.12,45,1060,2981,4.8,1
660,Gaurav Joshi,+919646767741,worker660@kaushalkonnect.in,Noida,Sector 18,Home Cleaning,Noida,Noida,0,9,3.74,571,0.93,0.04,50,352,1087,5.8,1
661,Ravi Bhardwaj,+916711365653,worker661@kaushalkonnect.in,Noida,Sector 50,Home Cleaning,Noida,Noida,1,7,4.48,427,0.99,0.01,129,300,1650,11.9,1
662,Sachin Srivastava,+918250839300,worker662@kaushalkonnect.in,Noida,Sector 137,Painting,Noida,Noida,1,10,4.69,246,0.89,0.18,59,603,1084,2.1,0
663,Aarav Malhotra,+917173378889,worker663@kaushalkonnect.in,Greater Noida,Knowledge Park,Painting,Greater Noida,Greater Noida,1,12,3.61,160,0.85,0.13,73,504,948,7.0,1
664,Vinay Bansal,+916536551527,worker664@kaushalkonnect.in,Greater Noida,Alpha 1,Plumbing,Greater Noida,Greater Noida,1,3,3.68,643,0.81,0.09,71,695,1777,12.8,1
665,Deepika Chaudhary,+918621699065,worker665@kaushalkonnect.in,Ghaziabad,Indirapuram,Appliance Repair,Ghaziabad,Ghaziabad,1,7,4.01,368,0.75,0.1,137,723,1143,4.1,0
666,Aarav Rao,+919325739285,worker666@kaushalkonnect.in,Ghaziabad,Vaishali,Plumbing,Ghaziabad,Ghaziabad,1,9,3.28,569,0.99,0.08,81,569,1132,13.1,0
667,Ananya Sheikh,+918740656224,worker667@kaushalkonnect.in,Ghaziabad,Kaushambi,Plumbing,Ghaziabad,Ghaziabad,1,5,4.67,22,0.95,0.02,72,637,1369,9.0,0
668,Simran Kumar,+919697655122,worker668@kaushalkonnect.in,Gurugram,Sector 14,Appliance Repair,Gurugram,Gurugram,1,5,4.64,37,0.99,0.08,63,903,3772,2.9,0
669,Pankaj Rawat,+918215728380,worker669@kaushalkonnect.in,Gurugram,Sector 56,Home Cleaning,Gurugram,Gurugram,0,11,4.0,125,0.78,0.1,82,338,741,2.5,1
670,Raj Kapoor,+916925985638,worker670@kaushalkonnect.in,Gurugram,DLF Phase 3,Carpentry,Gurugram,Gurugram,1,7,3.92,175,0.78,0.05,106,479,2643,8.9,0
671,Suman Kumar,+916324384573,worker671@kaushalkonnect.in,Faridabad,Sector 15,Plumbing,Faridabad,Faridabad,1,14,4.38,54,0.79,0.12,67,493,2453,8.9,1
672,Vikram Menon,+919439650370,worker672@kaushalkonnect.in,Faridabad,Sector 21,Carpentry,Faridabad,Faridabad,0,10,4.41,611,0.86,0.1,55,794,3141,10.6,1
673,Ravi Das,+916379505287,worker673@kaushalkonnect.in,Delhi,Laxmi Nagar,Appliance Repair,East,East,1,4,4.06,101,0.79,0.15,50,1052,1583,6.9,1
674,Neha Nair,+917992798052,worker674@kaushalkonnect.in,Delhi,Preet Vihar,Appliance Repair,East,East,1,1,4.03,526,0.85,0.02,54,1099,3734,9.7,0
675,Aarav Naidu,+918334323541,worker675@kaushalkonnect.in,Delhi,Rohini,Appliance Repair,North,North,1,6,4.96,10,0.83,0.06,20,483,4465,10.7,0
676,Isha Sheikh,+916823409517,worker676@kaushalkonnect.in,Delhi,Pitampura,Electrical,North,North,1,10,4.13,612,0.91,0.09,18,465,2685,10.3,0
677,Karan Naidu,+916999708311,worker677@kaushalkonnect.in,Delhi,Dwarka,Plumbing,West,West,1,1,4.34,488,0.97,0.01,10,623,2061,5.0,1
678,Sakshi Chauhan,+919253775134,worker678@kaushalkonnect.in,Delhi,Janakpuri,Carpentry,West,West,1,6,3.87,301,0.86,0.01,80,594,1199,2.2,1
679,Riya Agarwal,+919047311093,worker679@kaushalkonnect.in,Delhi,Saket,Plumbing,South,South,1,12,4.12,403,0.93,0.07,40,742,1216,3.8,1
680,Divya Bhatia,+916595595690,worker680@kaushalkonnect.in,Delhi,Malviya Nagar,Carpentry,South,South,0,9,4.17,28,0.99,0.06,22,522,1649,8.1,1
681,Pooja Das,+916771628119,worker681@kaushalkonnect.in,Delhi,Karol Bagh,Carpentry,Central,Central,1,8,4.72,494,0.82,0.09,126,705,3987,12.5,1
682,Gaurav Pandey,+919238299279,worker682@kaushalkonnect.in,Delhi,Rajouri Garden,Painting,West,West,1,3,4.46,428,0.88,0.06,60,548,2425,12.5,1
683,Aarav Kohli,+919273103895,worker683@kaushalkonnect.in,Noida,Sector 62,Electrical,Noida,Noida,1,13,3.52,494,0.87,0.01,49,529,2596,13.1,1
684,Riya Kapoor,+916633904889,worker684@kaushalkonnect.in,Noida,Sector 18,Electrical,Noida,Noida,0,4,4.54,172,0.87,0.06,36,578,2960,8.2,1
685,Nisha Shah,+918370428648,worker685@kaushalkonnect.in,Noida,Sector 50,Appliance Repair,Noida,Noida,1,11,3.75,387,0.92,0.12,32,675,1373,13.7,1
686,Aditi Thakur,+919615441315,worker686@kaushalkonnect.in,Noida,Sector 137,Appliance Repair,Noida,Noida,0,12,5.0,517,0.97,0.04,76,1030,4899,2.3,0
687,Neeraj Sood,+919532049265,worker687@kaushalkonnect.in,Greater Noida,Knowledge Park,Painting,Greater Noida,Greater Noida,1,13,4.11,375,0.83,0.08,65,395,1130,2.3,0
688,Suman Menon,+918750601978,worker688@kaushalkonnect.in,Greater Noida,Alpha 1,Plumbing,Greater Noida,Greater Noida,1,15,4.11,469,0.9,0.12,30,439,2423,13.9,1
689,Yash Bhatia,+918475539145,worker689@kaushalkonnect.in,Ghaziabad,Indirapuram,Appliance Repair,Ghaziabad,Ghaziabad,0,3,3.52,110,0.84,0.09,10,734,772,2.1,1
690,Aman Qureshi,+916683226409,worker690@kaushalkonnect.in,Ghaziabad,Vaishali,Plumbing,Ghaziabad,Ghaziabad,1,8,4.42,399,0.86,0.05,33,523,1449,13.4,1
691,Aditi Ansari,+917344668141,worker691@kaushalkonnect.in,Ghaziabad,Kaushambi,Electrical,Ghaziabad,Ghaziabad,1,6,4.29,152,0.95,0.05,39,538,945,9.8,0
692,Dev Kumar,+918804300662,worker692@kaushalkonnect.in,Gurugram,Sector 14,Carpentry,Gurugram,Gurugram,1,4,4.39,315,0.81,0.05,48,494,2763,14.7,0
693,Bhavna Ansari,+919047892164,worker693@kaushalkonnect.in,Gurugram,Sector 56,Carpentry,Gurugram,Gurugram,1,13,4.73,7,0.89,0.03,23,640,809,5.8,1
694,Gaurav Khan,+916789207455,worker694@kaushalkonnect.in,Gurugram,DLF Phase 3,Plumbing,Gurugram,Gurugram,1,7,4.4,527,0.93,0.03,54,562,2354,8.3,1
695,Deepika Saxena,+917683333324,worker695@kaushalkonnect.in,Faridabad,Sector 15,Plumbing,Faridabad,Faridabad,0,5,4.17,454,0.96,0.04,87,694,2153,5.0,1
696,Naman Verma,+916413456064,worker696@kaushalkonnect.in,Faridabad,Sector 21,Painting,Faridabad,Faridabad,0,13,3.54,11,0.91,0.14,25,415,1518,3.9,1
697,Sanjay Sheikh,+917815259295,worker697@kaushalkonnect.in,Delhi,Laxmi Nagar,Appliance Repair,East,East,1,9,4.59,532,0.93,0.16,112,1066,3285,12.7,1
698,Ashish Thakur,+919269668060,worker698@kaushalkonnect.in,Delhi,Preet Vihar,Painting,East,East,1,9,3.99,79,0.93,0.06,10,458,2227,13.8,0
699,Ananya Dutta,+917255336066,worker699@kaushalkonnect.in,Delhi,Rohini,Plumbing,North,North,1,10,3.71,199,0.86,0.06,101,609,2050,4.4,1
700,Sachin Thakur,+919846450932,worker700@kaushalkonnect.in,Delhi,Pitampura,Home Cleaning,North,North,1,10,4.33,107,0.93,0.09,102,304,512,7.0,0
701,Aditi Ali,+919041573361,worker701@kaushalkonnect.in,Delhi,Dwarka,Home Cleaning,West,West,0,15,4.57,230,0.95,0.08,18,391,1437,5.9,1
702,Ayush Kumar,+917337321717,worker702@kaushalkonnect.in,Delhi,Janakpuri,Appliance Repair,West,West,0,5,4.42,350,0.91,0.13,20,1013,1783,6.9,1
703,Sanjay Yadav,+919621157524,worker703@kaushalkonnect.in,Delhi,Saket,Plumbing,South,South,1,5,3.86,260,0.85,0.17,69,520,655,8.1,0
704,Rakesh Gupta,+916462937471,worker704@kaushalkonnect.in,Delhi,Malviya Nagar,Carpentry,South,South,1,9,3.97,456,0.96,0.22,25,845,815,14.4,1
705,Aditi Mehta,+918968699506,worker705@kaushalkonnect.in,Delhi,Karol Bagh,Carpentry,Central,Central,1,3,4.27,231,0.98,0.14,29,533,3344,11.8,0
706,Shreya Bisht,+917083476935,worker706@kaushalkonnect.in,Delhi,Rajouri Garden,Home Cleaning,West,West,0,9,4.07,445,0.87,0.08,54,512,1759,12.2,1
707,Neeraj Jain,+918036814836,worker707@kaushalkonnect.in,Noida,Sector 62,Home Cleaning,Noida,Noida,1,11,3.44,596,0.84,0.11,63,497,1585,8.4,1
708,Vinay Tiwari,+917920116349,worker708@kaushalkonnect.in,Noida,Sector 18,Home Cleaning,Noida,Noida,1,10,4.13,168,0.89,0.07,54,463,709,3.7,0
709,Nisha Arora,+917771057434,worker709@kaushalkonnect.in,Noida,Sector 50,Home Cleaning,Noida,Noida,1,3,4.45,314,0.79,0.13,22,300,836,2.5,0
710,Nisha Srivastava,+919470079401,worker710@kaushalkonnect.in,Noida,Sector 137,Home Cleaning,Noida,Noida,1,6,4.09,630,0.99,0.18,60,419,855,14.5,1
711,Simran Gupta,+919444528242,worker711@kaushalkonnect.in,Greater Noida,Knowledge Park,Home Cleaning,Greater Noida,Greater Noida,1,11,4.21,505,0.78,0.15,47,439,1121,8.6,1
712,Sachin Patel,+917284022069,worker712@kaushalkonnect.in,Greater Noida,Alpha 1,Carpentry,Greater Noida,Greater Noida,1,7,3.94,647,0.97,0.09,25,768,2022,2.5,1
713,Siddharth Nair,+917031559137,worker713@kaushalkonnect.in,Ghaziabad,Indirapuram,Carpentry,Ghaziabad,Ghaziabad,1,11,3.94,445,0.87,0.07,59,637,1329,11.4,1
714,Siddharth Dutta,+916615729909,worker714@kaushalkonnect.in,Ghaziabad,Vaishali,Electrical,Ghaziabad,Ghaziabad,1,9,4.81,310,0.91,0.01,51,591,1728,7.7,0
715,Vivek Agarwal,+918209520181,worker715@kaushalkonnect.in,Ghaziabad,Kaushambi,Plumbing,Ghaziabad,Ghaziabad,1,5,4.26,398,0.95,0.12,21,643,2290,4.8,1
716,Yogesh Singh,+916752540957,worker716@kaushalkonnect.in,Gurugram,Sector 14,Plumbing,Gurugram,Gurugram,0,3,4.0,348,0.91,0.12,17,705,1417,11.3,1
717,Shivam Mishra,+917654005006,worker717@kaushalkonnect.in,Gurugram,Sector 56,Appliance Repair,Gurugram,Gurugram,1,7,4.26,30,0.94,0.07,68,757,956,11.3,0
718,Ankit Bhardwaj,+916134505006,worker718@kaushalkonnect.in,Gurugram,DLF Phase 3,Home Cleaning,Gurugram,Gurugram,1,10,4.72,224,0.8,0.01,51,542,926,5.1,1
719,Manish Shah,+918918597250,worker719@kaushalkonnect.in,Faridabad,Sector 15,Appliance Repair,Faridabad,Faridabad,1,2,3.85,429,0.99,0.01,12,807,2399,3.5,1
720,Vinay Tripathi,+917949196401,worker720@kaushalkonnect.in,Faridabad,Sector 21,Plumbing,Faridabad,Faridabad,0,8,4.42,373,0.97,0.12,29,603,1567,9.6,0
721,Sachin Singh,+919023171575,worker721@kaushalkonnect.in,Delhi,Laxmi Nagar,Home Cleaning,East,East,0,12,4.54,204,0.94,0.05,41,474,525,9.2,1
722,Sonu Menon,+916726924517,worker722@kaushalkonnect.in,Delhi,Preet Vihar,Painting,East,East,1,7,3.66,600,0.99,0.03,45,390,1705,11.8,0
723,Ashish Gupta,+919703041855,worker723@kaushalkonnect.in,Delhi,Rohini,Carpentry,North,North,1,6,4.15,275,0.8,0.09,73,704,3912,1.8,0
724,Ankit Rawat,+918379057645,worker724@kaushalkonnect.in,Delhi,Pitampura,Plumbing,North,North,0,11,3.96,247,0.98,0.11,20,669,959,5.1,0
725,Arjun Reddy,+919889826728,worker725@kaushalkonnect.in,Delhi,Dwarka,Painting,West,West,1,4,4.48,301,0.89,0.06,40,606,1681,4.6,1
726,Deepika Bhatia,+917778484121,worker726@kaushalkonnect.in,Delhi,Janakpuri,Appliance Repair,West,West,1,16,3.79,276,0.79,0.04,38,609,2112,2.6,1
727,Ravi Joshi,+919234477908,worker727@kaushalkonnect.in,Delhi,Saket,Electrical,South,South,0,5,3.83,630,0.99,0.12,53,487,667,4.8,0
728,Neeraj Patel,+918092794706,worker728@kaushalkonnect.in,Delhi,Malviya Nagar,Carpentry,South,South,0,10,4.55,429,0.95,0.14,43,498,1512,1.0,0
729,Karan Kumar,+918353851877,worker729@kaushalkonnect.in,Delhi,Karol Bagh,Appliance Repair,Central,Central,0,13,3.78,154,0.91,0.07,52,707,3376,14.7,1
730,Karan Joshi,+916518271903,worker730@kaushalkonnect.in,Delhi,Rajouri Garden,Appliance Repair,West,West,1,3,4.47,647,0.86,0.01,44,1010,3767,4.7,1
731,Nikhil Patel,+919427405654,worker731@kaushalkonnect.in,Noida,Sector 62,Painting,Noida,Noida,1,8,3.86,558,0.85,0.02,67,564,3112,4.2,1
732,Shivam Kapoor,+918249947429,worker732@kaushalkonnect.in,Noida,Sector 18,Appliance Repair,Noida,Noida,1,14,4.27,114,0.84,0.01,68,529,2981,13.2,1
733,Priya Naidu,+918422519196,worker733@kaushalkonnect.in,Noida,Sector 50,Appliance Repair,Noida,Noida,1,6,3.29,94,0.98,0.12,61,611,2628,5.2,0
734,Yash Kohli,+916906344987,worker734@kaushalkonnect.in,Noida,Sector 137,Appliance Repair,Noida,Noida,1,3,4.66,233,0.79,0.09,48,765,3966,13.6,0
735,Ankit Gupta,+919021523728,worker735@kaushalkonnect.in,Greater Noida,Knowledge Park,Plumbing,Greater Noida,Greater Noida,0,8,4.39,442,0.79,0.06,81,479,2027,9.6,1
736,Isha Bisht,+916602822941,worker736@kaushalkonnect.in,Greater Noida,Alpha 1,Electrical,Greater Noida,Greater Noida,0,10,4.23,165,0.99,0.04,37,743,866,3.1,1
737,Raj Chauhan,+918201448098,worker737@kaushalkonnect.in,Ghaziabad,Indirapuram,Carpentry,Ghaziabad,Ghaziabad,1,9,4.61,623,0.88,0.03,79,583,3071,3.2,1
738,Vikas Sood,+916845633375,worker738@kaushalkonnect.in,Ghaziabad,Vaishali,Plumbing,Ghaziabad,Ghaziabad,1,10,4.2,495,0.81,0.07,82,650,1258,11.6,0
739,Sanjay Saini,+916609231841,worker739@kaushalkonnect.in,Ghaziabad,Kaushambi,Electrical,Ghaziabad,Ghaziabad,1,7,3.51,228,0.79,0.09,79,484,2578,1.9,0
740,Meera Thakur,+919757684906,worker740@kaushalkonnect.in,Gurugram,Sector 14,Plumbing,Gurugram,Gurugram,0,14,4.48,297,0.99,0.21,54,471,2382,4.7,1
741,Divya Chauhan,+916718881541,worker741@kaushalkonnect.in,Gurugram,Sector 56,Appliance Repair,Gurugram,Gurugram,1,7,4.07,393,0.86,0.16,42,1028,4448,3.7,0
742,Aarav Verma,+917401332184,worker742@kaushalkonnect.in,Gurugram,DLF Phase 3,Painting,Gurugram,Gurugram,1,11,5.0,293,0.97,0.03,66,634,1974,4.1,0
743,Yash Gupta,+917860986431,worker743@kaushalkonnect.in,Faridabad,Sector 15,Plumbing,Faridabad,Faridabad,1,4,4.08,391,0.89,0.01,82,734,1250,5.0,1
744,Neeraj Nair,+918661076118,worker744@kaushalkonnect.in,Faridabad,Sector 21,Plumbing,Faridabad,Faridabad,1,10,4.0,472,0.98,0.07,22,719,803,7.3,0
745,Neha Tripathi,+917672454680,worker745@kaushalkonnect.in,Delhi,Laxmi Nagar,Painting,East,East,0,8,4.69,307,0.81,0.01,68,520,2960,10.5,1
746,Naman Kumar,+916087939258,worker746@kaushalkonnect.in,Delhi,Preet Vihar,Painting,East,East,0,13,3.96,473,0.92,0.1,33,350,2323,10.2,1
747,Pankaj Sheikh,+919216925412,worker747@kaushalkonnect.in,Delhi,Rohini,Painting,North,North,1,7,4.08,546,0.93,0.05,62,551,2190,5.2,1
748,Sanjay Singh,+918671257798,worker748@kaushalkonnect.in,Delhi,Pitampura,Plumbing,North,North,1,11,4.88,82,0.78,0.03,34,588,2011,3.4,1
749,Vikram Bhardwaj,+919872803183,worker749@kaushalkonnect.in,Delhi,Dwarka,Plumbing,West,West,1,14,3.82,613,0.83,0.04,45,646,1616,1.2,0
750,Ananya Mehta,+916444040298,worker750@kaushalkonnect.in,Delhi,Janakpuri,Appliance Repair,West,West,1,8,4.03,450,0.94,0.17,10,932,1542,5.9,1
751,Arnav Bisht,+919322273640,worker751@kaushalkonnect.in,Delhi,Saket,Electrical,South,South,0,8,4.98,328,0.84,0.01,10,563,1701,13.2,1
752,Ayush Ali,+919200280083,worker752@kaushalkonnect.in,Delhi,Malviya Nagar,Carpentry,South,South,1,1,4.33,349,0.89,0.05,10,456,1383,9.2,0
753,Rakesh Chauhan,+918986132168,worker753@kaushalkonnect.in,Delhi,Karol Bagh,Painting,Central,Central,0,11,4.48,296,0.86,0.08,13,392,3869,11.6,1
754,Ayush Negi,+918387611291,worker754@kaushalkonnect.in,Delhi,Rajouri Garden,Painting,West,West,1,15,4.19,133,0.81,0.15,107,530,1501,8.2,1
755,Priya Rawat,+917111268198,worker755@kaushalkonnect.in,Noida,Sector 62,Home Cleaning,Noida,Noida,1,3,3.84,500,0.8,0.14,18,388,1620,13.6,0
756,Akash Mehta,+916090238969,worker756@kaushalkonnect.in,Noida,Sector 18,Electrical,Noida,Noida,1,3,3.72,25,0.95,0.11,53,446,1430,9.5,1
757,Siddharth Khanna,+919381750394,worker757@kaushalkonnect.in,Noida,Sector 50,Home Cleaning,Noida,Noida,0,10,4.5,646,0.84,0.03,42,443,1262,11.6,1
758,Vivek Patel,+916245170652,worker758@kaushalkonnect.in,Noida,Sector 137,Electrical,Noida,Noida,0,16,4.03,218,0.94,0.07,62,588,2009,2.9,1
759,Neha Sood,+918378177234,worker759@kaushalkonnect.in,Greater Noida,Knowledge Park,Home Cleaning,Greater Noida,Greater Noida,1,9,4.35,407,0.88,0.05,28,365,673,9.2,0
760,Karan Tiwari,+919943766676,worker760@kaushalkonnect.in,Greater Noida,Alpha 1,Electrical,Greater Noida,Greater Noida,1,8,4.51,408,0.84,0.14,28,627,638,0.9,0
761,Deepika Pandey,+919657149570,worker761@kaushalkonnect.in,Ghaziabad,Indirapuram,Plumbing,Ghaziabad,Ghaziabad,1,6,4.28,314,0.89,0.05,72,722,2134,10.2,1
762,Yash Chauhan,+916283514377,worker762@kaushalkonnect.in,Ghaziabad,Vaishali,Electrical,Ghaziabad,Ghaziabad,0,11,4.53,20,0.9,0.01,77,660,2578,7.4,1
763,Sunil Khan,+917815526202,worker763@kaushalkonnect.in,Ghaziabad,Kaushambi,Electrical,Ghaziabad,Ghaziabad,1,12,4.13,72,0.95,0.14,63,622,2665,4.5,0
764,Pankaj Ansari,+917370369592,worker764@kaushalkonnect.in,Gurugram,Sector 14,Painting,Gurugram,Gurugram,0,8,4.37,271,0.87,0.15,44,471,2200,2.0,1
765,Ankit Rana,+918562126176,worker765@kaushalkonnect.in,Gurugram,Sector 56,Home Cleaning,Gurugram,Gurugram,0,6,3.76,626,0.76,0.11,74,486,1344,8.3,0
766,Dev Malhotra,+919198195774,worker766@kaushalkonnect.in,Gurugram,DLF Phase 3,Appliance Repair,Gurugram,Gurugram,1,11,4.36,561,0.97,0.08,60,894,2800,10.9,1
767,Yogesh Sood,+918329841475,worker767@kaushalkonnect.in,Faridabad,Sector 15,Appliance Repair,Faridabad,Faridabad,1,14,4.12,237,0.84,0.03,38,616,2323,6.5,1
768,Yogesh Saini,+919604773118,worker768@kaushalkonnect.in,Faridabad,Sector 21,Home Cleaning,Faridabad,Faridabad,0,14,3.58,646,0.86,0.07,73,540,1668,2.6,1
769,Sameer Qureshi,+916589866753,worker769@kaushalkonnect.in,Delhi,Laxmi Nagar,Painting,East,East,0,9,4.28,276,0.98,0.06,58,628,1100,7.2,1
