booking_id,worker_id,customer_id,category,user_zone,budget,status,created_at,customer_name,customer_phone,customer_email
189,457,286,Carpentry,Faridabad,1678,booked,2026-07-10T13:58:01.373892+00:00,Nisha Pandey,+916412262891,customer286@kaushalkonnect.in
190,455,349,Electrical,Faridabad,1658,completed,2026-08-29T00:49:33.373892+00:00,Sonam Iyer,+917637101777,customer349@kaushalkonnect.in
191,807,59,Home Cleaning,Greater Noida,1800,booked,2026-08-24T11:19:01.373892+00:00,Divya Shah,+917597693431,customer59@kaushalkonnect.in
192,499,441,Painting,Noida,1943,booked,2026-07-28T10:26:23.373892+00:00,Sonam Thakur,+918387904645,customer441@kaushalkonnect.in
193,131,302,Painting,Greater Noida,2004,rejected,2026-06-26T07:34:53.373892+00:00,Yogesh Khanna,+916508934349,customer302@kaushalkonnect.in
194,846,70,Electrical,Noida,706,requested,2026-09-05T20:39:56.373892+00:00,Divya Thakur,+919362593120,customer70@kaushalkonnect.in
195,239,309,Plumbing,Noida,969,completed,2026-07-05T21:10:05.373892+00:00,Ashish Qureshi,+917601537906,customer309@kaushalkonnect.in
196,395,585,Electrical,Delhi,1282,cancelled,2026-06-21T07:00:01.373892+00:00,Aman Patel,+918996577236,customer585@kaushalkonnect.in
197,478,443,Plumbing,Gurugram,1645,cancelled,2026-08-28T02:54:23.373892+00:00,Vivek Chaudhary,+919786891020,customer443@kaushalkonnect.in
198,806,49,Painting,Ghaziabad,1209,completed,2026-07-01T13:57:20.373892+00:00,Suman Arora,+918743761651,customer49@kaushalkonnect.in
199,749,136,Plumbing,Delhi,1549,requested,2026-06-21T08:47:12.373892+00:00,Shreya Roy,+916828537068,customer136@kaushalkonnect.in
200,655,204,Electrical,Delhi,2150,booked,2026-07-19T10:52:55.373892+00:00,Rakesh Mishra,+918137619980,customer204@kaushalkonnect.in
201,973,545,Home Cleaning,Gurugram,816,cancelled,2026-09-09T04:17:18.373892+00:00,Mohit Bhatia,+919598220397,customer545@kaushalkonnect.in
202,77,503,Appliance Repair,Delhi,1574,completed,2026-08-13T10:08:55.373892+00:00,Pradeep Nair,+916911598098,customer503@kaushalkonnect.in
203,772,140,Appliance Repair,Gurugram,1653,completed,2026-07-08T10:07:23.373892+00:00,Vinay Verma,+916153842142,customer140@kaushalkonnect.in
204,861,345,Plumbing,Delhi,1240,cancelled,2026-07-13T02:21:02.373892+00:00,Arnav Jain,+917137990400,customer345@kaushalkonnect.in
205,111,528,Electrical,Delhi,929,rejected,2026-07-17T16:20:38.373892+00:00,Sachin Kumar,+919357438176,customer528@kaushalkonnect.in
206,386,591,Electrical,Greater Noida,1145,booked,2026-06-29T13:46:54.373892+00:00,Neha Sharma,+918446802529,customer591@kaushalkonnect.in
207,839,536,Appliance Repair,Delhi,1155,booked,2026-09-02T11:23:02.373892+00:00,Ananya Ghosh,+918112041175,customer536@kaushalkonnect.in
208,668,272,Appliance Repair,Delhi,1009,booked,2026-09-08T12:27:03.373892+00:00,Vikas Thakur,+918335530065,customer272@kaushalkonnect.in
209,602,468,Electrical,Ghaziabad,2106,requested,2026-08-14T14:08:30.373892+00:00,Karan Khanna,+916112379420,customer468@kaushalkonnect.in
210,651,525,Home Cleaning,Ghaziabad,717,cancelled,2026-09-05T00:03:26.373892+00:00,Ravi Saxena,+918579008121,customer525@kaushalkonnect.in
211,386,521,Electrical,Faridabad,2246,booked,2026-07-08T18:09:49.373892+00:00,Akash Kohli,+918199179734,customer521@kaushalkonnect.in
212,37,352,Painting,Delhi,1940,requested,2026-07-21T06:56:40.373892+00:00,Deepika Bhatia,+919315722295,customer352@kaushalkonnect.in
213,796,553,Carpentry,Ghaziabad,800,requested,2026-07-21T07:01:43.373892+00:00,Arjun Arora,+917042349691,customer553@kaushalkonnect.in
214,160,381,Painting,Delhi,2943,requested,2026-08-16T15:02:12.373892+00:00,Gaurav Shah,+918155868243,customer381@kaushalkonnect.in
215,167,591,Electrical,Greater Noida,1089,booked,2026-06-24T12:57:38.373892+00:00,Neha Sharma,+918446802529,customer591@kaushalkonnect.in
216,885,158,Appliance Repair,Delhi,1649,booked,2026-08-27T08:56:29.373892+00:00,Dev Kohli,+918147078140,customer158@kaushalkonnect.in
217,268,105,Electrical,Ghaziabad,1124,requested,2026-08-13T04:16:34.373892+00:00,Sonam Pandey,+917712321716,customer105@kaushalkonnect.in
218,288,416,Painting,Gurugram,2152,completed,2026-06-12T17:59:47.373892+00:00,Karan Naidu,+919385092003,customer416@kaushalkonnect.in
219,616,184,Painting,Faridabad,1328,booked,2026-06-25T10:56:43.373892+00:00,Vikram Sood,+919686312008,customer184@kaushalkonnect.in
220,68,21,Painting,Faridabad,1341,completed,2026-06-22T13:35:56.373892+00:00,Naman Ansari,+918834023769,customer21@kaushalkonnect.in
221,945,247,Appliance Repair,Greater Noida,1450,booked,2026-06-20T19:29:29.373892+00:00,Gaurav Saxena,+917946882988,customer247@kaushalkonnect.in
222,234,361,Home Cleaning,Noida,999,completed,2026-09-02T11:31:52.373892+00:00,Sakshi Singh,+919262836565,customer361@kaushalkonnect.in
223,220,110,Home Cleaning,Delhi,636,rejected,2026-07-09T14:35:24.373892+00:00,Kunal Sheikh,+917468950294,customer110@kaushalkonnect.in
224,934,363,Electrical,Noida,777,rejected,2026-08-29T17:11:28.373892+00:00,Naman Bisht,+918971798824,customer363@kaushalkonnect.in
225,216,32,Painting,Delhi,973,completed,2026-08-16T15:17:20.373892+00:00,Isha Saini,+918934731186,customer32@kaushalkonnect.in
226,599,589,Plumbing,Gurugram,1340,requested,2026-08-31T08:36:15.373892+00:00,Vivek Ansari,+916255791765,customer589@kaushalkonnect.in
227,281,392,Painting,Ghaziabad,1296,requested,2026-08-16T03:06:38.373892+00:00,Raj Yadav,+918033630236,customer392@kaushalkonnect.in
228,112,515,Home Cleaning,Delhi,625,booked,2026-08-31T21:35:56.373892+00:00,Neha Singh,+917427682682,customer515@kaushalkonnect.in
229,873,473,Carpentry,Faridabad,1478,booked,2026-06-29T15:50:22.373892+00:00,Rahul Khanna,+918576780440,customer473@kaushalkonnect.in
230,570,83,Carpentry,Ghaziabad,2590,requested,2026-09-04T18:06:51.373892+00:00,Kavita Dutta,+919247075319,customer83@kaushalkonnect.in
231,603,13,Carpentry,Faridabad,1345,cancelled,2026-07-07T19:38:11.373892+00:00,Vikas Ansari,+917124833144,customer13@kaushalkonnect.in
232,449,66,Home Cleaning,Noida,982,requested,2026-06-15T21:31:58.373892+00:00,Sonam Agarwal,+917765146694,customer66@kaushalkonnect.in
233,89,300,Carpentry,Gurugram,1440,completed,2026-07-09T07:06:52.373892+00:00,Rakesh Kapoor,+916720285861,customer300@kaushalkonnect.in
234,993,245,Carpentry,Ghaziabad,2164,booked,2026-06-15T07:14:35.373892+00:00,Rohit Sood,+917726232735,customer245@kaushalkonnect.in
235,231,287,Carpentry,Noida,2150,requested,2026-06-22T09:09:57.373892+00:00,Ankit Kumar,+919225150759,customer287@kaushalkonnect.in
236,914,271,Electrical,Delhi,1343,completed,2026-08-06T02:07:08.373892+00:00,Nisha Das,+917283710874,customer271@kaushalkonnect.in
237,699,411,Plumbing,Faridabad,1074,completed,2026-08-21T03:04:58.373892+00:00,Meera Bhatia,+917629355210,customer411@kaushalkonnect.in
238,198,74,Painting,Delhi,1370,requested,2026-09-06T07:57:38.373892+00:00,Arjun Ali,+918593874794,customer74@kaushalkonnect.in
239,726,600,Appliance Repair,Noida,1154,cancelled,2026-07-01T08:15:31.373892+00:00,Vikram Nair,+917497239865,customer600@kaushalkonnect.in
240,157,301,Appliance Repair,Noida,1388,booked,2026-08-10T07:47:59.373892+00:00,Karan Thakur,+918510196144,customer301@kaushalkonnect.in
241,689,129,Appliance Repair,Greater Noida,1054,requested,2026-07-18T08:36:29.373892+00:00,Isha Sharma,+919532163810,customer129@kaushalkonnect.in
242,657,455,Home Cleaning,Gurugram,1401,completed,2026-07-26T08:42:13.373892+00:00,Deepak Ansari,+917077747252,customer455@kaushalkonnect.in
243,246,480,Appliance Repair,Faridabad,1500,cancelled,2026-06-21T17:21:03.373892+00:00,Yash Reddy,+918274836779,customer480@kaushalkonnect.in
244,118,421,Appliance Repair,Delhi,2360,rejected,2026-06-18T01:26:03.373892+00:00,Amit Yadav,+918515651587,customer421@kaushalkonnect.in
245,136,42,Plumbing,Noida,911,requested,2026-08-30T09:23:57.373892+00:00,Ananya Verma,+917337246396,customer42@kaushalkonnect.in
246,93,512,Painting,Gurugram,1303,requested,2026-07-20T12:06:41.373892+00:00,Deepika Sharma,+918428667947,customer512@kaushalkonnect.in
247,760,65,Electrical,Delhi,1796,rejected,2026-08-25T01:21:53.373892+00:00,Rakesh Roy,+917561974383,customer65@kaushalkonnect.in
248,266,70,Home Cleaning,Noida,1188,requested,2026-07-16T23:12:26.373892+00:00,Divya Thakur,+919362593120,customer70@kaushalkonnect.in
249,87,544,Carpentry,Greater Noida,1940,completed,2026-07-03T01:03:11.373892+00:00,Amit Thakur,+918902001626,customer544@kaushalkonnect.in
250,710,483,Home Cleaning,Noida,826,cancelled,2026-07-15T04:04:46.373892+00:00,Yash Thakur,+917226026852,customer483@kaushalkonnect.in
251,129,414,Carpentry,Gurugram,1562,requested,2026-06-23T04:09:50.373892+00:00,Rahul Negi,+918662475632,customer414@kaushalkonnect.in
252,538,215,Appliance Repair,Delhi,3442,cancelled,2026-07-14T10:07:27.373892+00:00,Ankit Bansal,+917167165365,customer215@kaushalkonnect.in
253,989,252,Painting,Delhi,2090,booked,2026-07-21T00:03:51.373892+00:00,Pankaj Sood,+917611950964,customer252@kaushalkonnect.in
254,308,449,Appliance Repair,Noida,1652,requested,2026-08-05T11:02:03.373892+00:00,Dev Iyer,+918327437095,customer449@kaushalkonnect.in
255,387,540,Electrical,Delhi,1105,completed,2026-08-27T03:54:18.373892+00:00,Neha Ansari,+917265230882,customer540@kaushalkonnect.in
256,110,253,Electrical,Gurugram,2481,cancelled,2026-08-20T04:25:36.373892+00:00,Meera Saxena,+919879003185,customer253@kaushalkonnect.in
257,176,571,Appliance Repair,Gurugram,3429,booked,2026-08-07T08:36:19.373892+00:00,Sachin Patel,+919133129664,customer571@kaushalkonnect.in
258,991,227,Appliance Repair,Delhi,2548,completed,2026-06-20T13:48:50.373892+00:00,Yogesh Qureshi,+917658406263,customer227@kaushalkonnect.in
259,554,389,Carpentry,Delhi,1898,requested,2026-07-20T23:44:02.373892+00:00,Sunil Gupta,+919325012863,customer389@kaushalkonnect.in
260,106,250,Painting,Greater Noida,1820,booked,2026-08-04T14:09:04.373892+00:00,Suman Verma,+918768077350,customer250@kaushalkonnect.in
261,584,242,Plumbing,Noida,736,booked,2026-09-06T16:41:42.373892+00:00,Vinay Saini,+917819926899,customer242@kaushalkonnect.in
262,604,46,Carpentry,Noida,1892,completed,2026-06-19T10:25:55.373892+00:00,Kavita Singh,+916997278479,customer46@kaushalkonnect.in
263,746,184,Painting,Faridabad,800,booked,2026-09-05T04:22:28.373892+00:00,Vikram Sood,+919686312008,customer184@kaushalkonnect.in
264,299,160,Home Cleaning,Gurugram,945,cancelled,2026-06-20T21:01:55.373892+00:00,Vivek Bansal,+916873628263,customer160@kaushalkonnect.in
265,815,503,Carpentry,Delhi,1586,booked,2026-07-13T08:28:22.373892+00:00,Pradeep Nair,+916911598098,customer503@kaushalkonnect.in
266,433,2,Plumbing,Delhi,1319,booked,2026-08-04T17:57:42.373892+00:00,Gaurav Rawat,+916076029990,customer2@kaushalkonnect.in
267,227,186,Carpentry,Delhi,1044,requested,2026-07-04T05:07:06.373892+00:00,Suman Saini,+918148514144,customer186@kaushalkonnect.in
268,510,388,Plumbing,Noida,1579,requested,2026-07-20T14:45:28.373892+00:00,Pradeep Joshi,+918745074261,customer388@kaushalkonnect.in
269,232,383,Plumbing,Ghaziabad,2118,completed,2026-06-25T03:44:58.373892+00:00,Ashish Agarwal,+916599387468,customer383@kaushalkonnect.in
270,977,140,Painting,Gurugram,1678,booked,2026-06-24T08:33:42.373892+00:00,Vinay Verma,+916153842142,customer140@kaushalkonnect.in
271,13,460,Home Cleaning,Gurugram,500,completed,2026-07-15T08:07:21.373892+00:00,Rakesh Sheikh,+916441062571,customer460@kaushalkonnect.in
272,492,404,Painting,Delhi,934,booked,2026-06-30T16:21:50.373892+00:00,Pradeep Reddy,+919225248629,customer404@kaushalkonnect.in
273,197,89,Painting,Noida,2155,requested,2026-08-30T00:47:24.373892+00:00,Ayush Das,+918619800391,customer89@kaushalkonnect.in
274,905,29,Home Cleaning,Delhi,1174,requested,2026-07-11T07:09:11.373892+00:00,Vivek Shah,+916302207410,customer29@kaushalkonnect.in
275,234,535,Home Cleaning,Delhi,658,completed,2026-08-02T23:34:15.373892+00:00,Aarav Shah,+919236451411,customer535@kaushalkonnect.in
276,820,335,Electrical,Faridabad,1078,booked,2026-07-11T06:14:14.373892+00:00,Shreya Das,+917309578108,customer335@kaushalkonnect.in
277,448,101,Plumbing,Noida,2096,booked,2026-07-18T06:07:24.373892+00:00,Riya Menon,+919439724839,customer101@kaushalkonnect.in
278,557,566,Plumbing,Delhi,1291,rejected,2026-06-30T05:47:05.373892+00:00,Shreya Bhardwaj,+918177414061,customer566@kaushalkonnect.in
279,804,263,Painting,Greater Noida,1742,booked,2026-07-28T13:17:19.373892+00:00,Anjali Ali,+919195555492,customer263@kaushalkonnect.in
280,936,561,Carpentry,Ghaziabad,2810,rejected,2026-07-23T10:32:17.373892+00:00,Kunal Singh,+919681284729,customer561@kaushalkonnect.in
281,736,266,Electrical,Delhi,2280,booked,2026-07-07T04:46:21.373892+00:00,Raj Gupta,+919811832495,customer266@kaushalkonnect.in
282,669,438,Home Cleaning,Ghaziabad,511,completed,2026-08-15T22:46:00.373892+00:00,Ananya Singh,+918950890226,customer438@kaushalkonnect.in
283,271,379,Home Cleaning,Noida,694,rejected,2026-07-16T17:30:24.373892+00:00,Vikram Tiwari,+919979181543,customer379@kaushalkonnect.in
284,673,31,Appliance Repair,Delhi,3429,booked,2026-07-05T22:41:00.373892+00:00,Vikram Rawat,+919958279216,customer31@kaushalkonnect.in
285,3,391,Plumbing,Ghaziabad,1003,requested,2026-07-29T00:05:41.373892+00:00,Naman Saini,+916839704304,customer391@kaushalkonnect.in
286,59,315,Carpentry,Delhi,1811,booked,2026-08-15T08:59:51.373892+00:00,Nisha Sood,+917487718263,customer315@kaushalkonnect.in
287,531,18,Painting,Noida,1309,requested,2026-08-30T20:47:46.373892+00:00,Akash Khan,+916865191049,customer18@kaushalkonnect.in
288,605,97,Carpentry,Delhi,1828,requested,2026-07-05T06:27:05.373892+00:00,Kavita Kohli,+917223748296,customer97@kaushalkonnect.in
289,811,443,Appliance Repair,Gurugram,1669,requested,2026-08-28T17:55:42.373892+00:00,Vivek Chaudhary,+919786891020,customer443@kaushalkonnect.in
290,858,77,Carpentry,Noida,2207,cancelled,2026-08-26T00:08:25.373892+00:00,Rakesh Naidu,+919511190727,customer77@kaushalkonnect.in
291,341,438,Appliance Repair,Ghaziabad,2250,booked,2026-08-22T06:18:24.373892+00:00,Ananya Singh,+918950890226,customer438@kaushalkonnect.in
292,892,527,Home Cleaning,Delhi,723,completed,2026-06-16T03:12:32.373892+00:00,Anil Khan,+917459392776,customer527@kaushalkonnect.in
293,127,101,Home Cleaning,Noida,762,booked,2026-06-12T16:42:31.373892+00:00,Riya Menon,+919439724839,customer101@kaushalkonnect.in
294,343,345,Painting,Delhi,2458,cancelled,2026-08-25T02:39:39.373892+00:00,Arnav Jain,+917137990400,customer345@kaushalkonnect.in
295,578,588,Plumbing,Noida,957,completed,2026-07-19T02:08:53.373892+00:00,Naman Mehta,+918237134823,customer588@kaushalkonnect.in
296,293,160,Electrical,Gurugram,1872,requested,2026-08-14T14:27:49.373892+00:00,Vivek Bansal,+916873628263,customer160@kaushalkonnect.in
297,22,425,Appliance Repair,Ghaziabad,2637,rejected,2026-09-03T21:32:05.373892+00:00,Nisha Jain,+917677283641,customer425@kaushalkonnect.in
298,259,585,Carpentry,Delhi,1307,requested,2026-06-16T01:00:48.373892+00:00,Aman Patel,+918996577236,customer585@kaushalkonnect.in
299,154,588,Painting,Noida,1116,cancelled,2026-08-25T12:38:24.373892+00:00,Naman Mehta,+918237134823,customer588@kaushalkonnect.in
300,76,351,Carpentry,Gurugram,1530,requested,2026-06-12T15:30:17.373892+00:00,Akash Pandey,+918198716874,customer351@kaushalkonnect.in
301,304,2,Painting,Delhi,1908,booked,2026-08-28T00:16:34.373892+00:00,Gaurav Rawat,+916076029990,customer2@kaushalkonnect.in
302,427,224,Home Cleaning,Noida,879,rejected,2026-07-10T10:51:35.373892+00:00,Ravi Joshi,+916530706667,customer224@kaushalkonnect.in
303,226,153,Painting,Ghaziabad,1320,cancelled,2026-08-14T18:57:40.373892+00:00,Rohit Rana,+919554397259,customer153@kaushalkonnect.in
304,948,13,Appliance Repair,Faridabad,2101,requested,2026-08-29T14:09:50.373892+00:00,Vikas Ansari,+917124833144,customer13@kaushalkonnect.in
305,84,516,Home Cleaning,Delhi,1459,cancelled,2026-06-28T08:29:22.373892+00:00,Dev Kumar,+918917230024,customer516@kaushalkonnect.in
306,774,430,Electrical,Gurugram,1368,completed,2026-08-29T09:43:12.373892+00:00,Divya Sood,+916345412247,customer430@kaushalkonnect.in
307,612,211,Plumbing,Ghaziabad,1454,booked,2026-08-03T21:06:39.373892+00:00,Vivek Qureshi,+917255297557,customer211@kaushalkonnect.in
308,793,219,Painting,Noida,1071,cancelled,2026-08-26T15:32:50.373892+00:00,Suman Das,+917344176398,customer219@kaushalkonnect.in
309,156,393,Painting,Delhi,950,booked,2026-08-09T08:35:10.373892+00:00,Ashish Khanna,+916891804374,customer393@kaushalkonnect.in
310,802,389,Electrical,Delhi,1757,booked,2026-07-18T12:38:08.373892+00:00,Sunil Gupta,+919325012863,customer389@kaushalkonnect.in
311,290,352,Painting,Delhi,1320,booked,2026-07-14T20:56:32.373892+00:00,Deepika Bhatia,+919315722295,customer352@kaushalkonnect.in
312,995,548,Plumbing,Delhi,917,requested,2026-08-11T16:20:58.373892+00:00,Deepak Rana,+918737510695,customer548@kaushalkonnect.in
313,86,161,Home Cleaning,Delhi,824,completed,2026-06-23T05:02:03.373892+00:00,Vinay Yadav,+917500063006,customer161@kaushalkonnect.in
314,525,263,Home Cleaning,Greater Noida,976,booked,2026-09-05T16:25:27.373892+00:00,Anjali Ali,+919195555492,customer263@kaushalkonnect.in
315,63,8,Appliance Repair,Delhi,1516,completed,2026-08-29T20:06:09.373892+00:00,Sameer Bisht,+917655985387,customer8@kaushalkonnect.in
316,370,51,Plumbing,Noida,1745,requested,2026-06-16T21:46:03.373892+00:00,Meera Chaudhary,+918291840662,customer51@kaushalkonnect.in
317,144,393,Carpentry,Delhi,1347,booked,2026-09-01T15:51:04.373892+00:00,Ashish Khanna,+916891804374,customer393@kaushalkonnect.in
318,115,325,Home Cleaning,Ghaziabad,524,rejected,2026-07-03T16:07:25.373892+00:00,Anjali Verma,+916146666966,customer325@kaushalkonnect.in
319,373,228,Appliance Repair,Gurugram,2043,cancelled,2026-09-06T02:09:38.373892+00:00,Karan Patel,+916494472047,customer228@kaushalkonnect.in
320,649,477,Plumbing,Faridabad,1043,completed,2026-06-28T06:07:51.373892+00:00,Vikas Ghosh,+917271232552,customer477@kaushalkonnect.in
321,857,137,Home Cleaning,Greater Noida,633,requested,2026-08-01T16:09:05.373892+00:00,Ankit Ghosh,+919324000047,customer137@kaushalkonnect.in
322,996,98,Electrical,Gurugram,1402,booked,2026-06-23T20:35:24.373892+00:00,Aditi Bansal,+919514661772,customer98@kaushalkonnect.in
323,213,27,Plumbing,Gurugram,977,booked,2026-07-08T09:11:03.373892+00:00,Sonam Ghosh,+918245125686,customer27@kaushalkonnect.in
324,244,194,Electrical,Ghaziabad,1988,booked,2026-06-21T08:50:42.373892+00:00,Sakshi Sharma,+917869681591,customer194@kaushalkonnect.in
325,836,288,Electrical,Faridabad,1470,cancelled,2026-08-08T18:50:04.373892+00:00,Ananya Jain,+917306566964,customer288@kaushalkonnect.in
326,80,112,Electrical,Delhi,1301,requested,2026-08-15T16:30:42.373892+00:00,Arjun Wadhwa,+919666901867,customer112@kaushalkonnect.in
327,355,244,Painting,Noida,2440,booked,2026-09-05T00:56:23.373892+00:00,Bhavna Naidu,+918645996516,customer244@kaushalkonnect.in
328,852,192,Home Cleaning,Greater Noida,1800,completed,2026-06-28T08:32:04.373892+00:00,Meera Mishra,+917237112342,customer192@kaushalkonnect.in
329,786,374,Carpentry,Delhi,2051,requested,2026-07-26T16:15:59.373892+00:00,Ashish Gupta,+917864797442,customer374@kaushalkonnect.in
330,323,562,Carpentry,Delhi,1249,cancelled,2026-07-06T18:50:31.373892+00:00,Riya Wadhwa,+919901617358,customer562@kaushalkonnect.in
331,265,79,Home Cleaning,Delhi,791,requested,2026-09-01T09:36:06.373892+00:00,Amit Joshi,+917611705539,customer79@kaushalkonnect.in
332,705,385,Carpentry,Delhi,1826,rejected,2026-08-01T21:46:31.373892+00:00,Suraj Saxena,+917929928210,customer385@kaushalkonnect.in
333,926,26,Plumbing,Ghaziabad,1687,booked,2026-08-15T15:18:20.373892+00:00,Pooja Rawat,+917561657903,customer26@kaushalkonnect.in
334,962,323,Electrical,Gurugram,1284,booked,2026-07-20T02:55:34.373892+00:00,Nikhil Saini,+919877729235,customer323@kaushalkonnect.in
335,943,245,Carpentry,Ghaziabad,2390,requested,2026-07-15T03:24:42.373892+00:00,Rohit Sood,+917726232735,customer245@kaushalkonnect.in
